zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,variableData.type,variableData.text,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,builderName,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.unit
85589842,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6a3b79693ad83a130130a98cc4ce3178-p_e.jpg,True,/homedetails/3304-W-Woodhaven-Dr-Bloomington-IN-47403/85589842_zpid/,FOR_SALE,House for sale,"$230,000",$230K,"3304 W Woodhaven Dr, Bloomington, IN 47403",3,2.0,1116,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Chelsea Kieffner,CK Realty Homes,2229967000,39.127445,-86.57401,85589842,3304 W Woodhaven Dr,47403,Bloomington,IN,39.127445,-86.57401,230000.0,2.0,3.0,1116.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,224000.0,1650.0,True,False,False,FOR_SALE,230000.0,2229967000,True,False,False,USD,USA,207800.0,0.36,acres,False,,,,,,,,,,,,
211069136,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e9da736c897676d90640ff47c54dc57e-p_e.jpg,True,/homedetails/1631-S-Renwick-Blvd-Bloomington-IN-47401/211069136_zpid/,FOR_SALE,House for sale,"$515,000",$515K,"1631 S Renwick Blvd, Bloomington, IN 47401",3,3.0,2054,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Trish Sterling,Sterling Real Estate,1412171000,39.14862,-86.50141,211069136,1631 S Renwick Blvd,47401,Bloomington,IN,39.14862,-86.50141,515000.0,3.0,3.0,2054.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,506400.0,2201.0,True,False,False,FOR_SALE,515000.0,1412171000,True,False,False,USD,USA,511500.0,4356.0,sqft,False,,,,,,,,,,,,
102879275,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bf0daa43641a395b5b046956846f157b-p_e.jpg,True,/homedetails/3424-S-Cedarwood-Cir-Bloomington-IN-47401/102879275_zpid/,FOR_SALE,House for sale,"$479,000",$479K,"3424 S Cedarwood Cir, Bloomington, IN 47401",4,3.0,2602,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by IRMLS,Laura Stevens,The Indiana Team LLC,2096091000,39.130085,-86.505684,102879275,3424 S Cedarwood Cir,47401,Bloomington,IN,39.130085,-86.505684,479000.0,3.0,4.0,2602.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,469100.0,2694.0,True,False,False,FOR_SALE,479000.0,2096091000,True,False,False,USD,USA,435100.0,0.26,acres,False,3D_HOME,3D Tour,,,,,,,,,,
94522904,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8cbde275c8d75fdf5fcbafb2691efc9d-p_e.jpg,True,/homedetails/6540-W-State-Road-45-Bloomington-IN-47403/94522904_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"6540 W State Road 45, Bloomington, IN 47403",3,2.0,1824,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Andy Walker,RE/MAX Acclaimed Properties,4067092000,39.11928,-86.61984,94522904,6540 W State Road 45,47403,Bloomington,IN,39.11928,-86.61984,299900.0,2.0,3.0,1824.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,288900.0,1900.0,True,False,False,FOR_SALE,299900.0,4067092000,True,False,False,USD,USA,174700.0,1.343,acres,False,,,,,,,,,,,,
94524467,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a5182b2e4d4387578f7687dc2163e914-p_e.jpg,True,/homedetails/2538-N-Mount-Gilead-Rd-Bloomington-IN-47408/94524467_zpid/,FOR_SALE,House for sale,"$234,900",$235K,"2538 N Mount Gilead Rd, Bloomington, IN 47408",2,2.0,1560,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Betty Mullis,Bear Real Estate Sales,2088759000,39.189934,-86.44891,94524467,2538 N Mount Gilead Rd,47408,Bloomington,IN,39.189934,-86.44891,234900.0,2.0,2.0,1560.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,224000.0,2199.0,True,False,False,FOR_SALE,234900.0,2088759000,True,False,False,USD,USA,124300.0,1.0,acres,False,PRICE_REDUCTION,"$5,000 (Mar 21)",1711004400000.0,"$5,000 (Mar 21)",-5000.0,,,,,,,
94523882,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/281dd7088225a1b2a9520d6c974658da-p_e.jpg,True,/homedetails/4755-S-Woodbine-Dr-Bloomington-IN-47403/94523882_zpid/,FOR_SALE,House for sale,"$189,900",$190K,"4755 S Woodbine Dr, Bloomington, IN 47403",2,2.0,1318,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Chris D Smith,RE/MAX Acclaimed Properties,3308738000,39.111877,-86.64255,94523882,4755 S Woodbine Dr,47403,Bloomington,IN,39.111877,-86.64255,189900.0,2.0,2.0,1318.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,182400.0,1690.0,True,False,False,FOR_SALE,189900.0,3308738000,True,False,False,USD,USA,152800.0,1.2,acres,False,,,,,,,,,,,,
85579952,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f456ab2f9f6679e7e48b901b269263f5-p_e.jpg,True,/homedetails/1100-E-Citation-Dr-Bloomington-IN-47401/85579952_zpid/,FOR_SALE,House for sale,"$430,000",$430K,"1100 E Citation Dr, Bloomington, IN 47401",3,2.0,2059,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Deborah Tomaro,Deb Tomaro Real Estate,1495764000,39.119606,-86.522934,85579952,1100 E Citation Dr,47401,Bloomington,IN,39.119606,-86.522934,430000.0,2.0,3.0,2059.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,421500.0,2500.0,True,False,False,FOR_SALE,430000.0,1495764000,True,False,False,USD,USA,372200.0,0.45,acres,False,,,,,,,,,,,,
85576189,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/10a127439cd7791350a853e5e456357a-p_e.jpg,True,/homedetails/632-E-Northcliff-Ave-Bloomington-IN-47408/85576189_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"632 E Northcliff Ave, Bloomington, IN 47408",3,3.0,1800,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Ashley Goodroad,Millican Realty,861622000,39.213985,-86.52451,85576189,632 E Northcliff Ave,47408,Bloomington,IN,39.213985,-86.52451,385000.0,3.0,3.0,1800.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,377800.0,2058.0,True,False,False,FOR_SALE,385000.0,861622000,True,False,False,USD,USA,276700.0,0.46,acres,False,,,,,,,,,,,,
85591126,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d1fce6a1261ae964e1f6de4cd0364e0-p_e.jpg,True,/homedetails/6115-E-State-Road-46-Bloomington-IN-47401/85591126_zpid/,FOR_SALE,House for sale,"$499,000",$499K,"6115 E State Road 46, Bloomington, IN 47401",5,3.0,3696,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Janet Lane,Century 21 Scheetz - Bloomington,4167500000,39.163616,-86.44154,85591126,6115 E State Road 46,47401,Bloomington,IN,39.163616,-86.44154,499000.0,3.0,5.0,3696.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,480500.0,2981.0,True,False,False,FOR_SALE,499000.0,4167500000,True,False,False,USD,USA,371700.0,3.0,acres,False,,,,,,,,,,,,
94517369,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f42fd5d2eb22aa7c65c8a4214dacca86-p_e.jpg,True,/homedetails/550-N-Park-Ridge-Rd-Bloomington-IN-47408/94517369_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"550 N Park Ridge Rd, Bloomington, IN 47408",4,3.0,2099,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Ron Plecher,RE/MAX Realty Professionals,2680159000,39.17128,-86.47367,94517369,550 N Park Ridge Rd,47408,Bloomington,IN,39.17128,-86.47367,349900.0,3.0,4.0,2099.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,348400.0,2717.0,True,False,False,FOR_SALE,349900.0,2680159000,True,False,False,USD,USA,303400.0,0.29,acres,False,,,,,,,,,,,,
85584861,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/244ea5afe6ff60d1611df340a2627407-p_e.jpg,True,/homedetails/1831-E-Greenbriar-Ln-Bloomington-IN-47401/85584861_zpid/,FOR_SALE,House for sale,"$390,000",$390K,"1831 E Greenbriar Ln, Bloomington, IN 47401",4,3.0,1920,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Lorraine Fowler,RE/MAX Acclaimed Properties,1471672000,39.14504,-86.51023,85584861,1831 E Greenbriar Ln,47401,Bloomington,IN,39.14504,-86.51023,390000.0,3.0,4.0,1920.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,381000.0,2751.0,True,False,False,FOR_SALE,390000.0,1471672000,True,False,False,USD,USA,303700.0,0.3,acres,False,,,,,,,,,,,,
94518362,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a77e4f7b9a6dc7a01aa66daad1292dc0-p_e.jpg,True,/homedetails/3561-E-Stipp-Rd-Bloomington-IN-47401/94518362_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"3561 E Stipp Rd, Bloomington, IN 47401",3,2.0,1923,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Bryan Paine,RE/MAX Acclaimed Properties,4398620000,39.100353,-86.49306,94518362,3561 E Stipp Rd,47401,Bloomington,IN,39.100353,-86.49306,349900.0,2.0,3.0,1923.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,337500.0,2100.0,True,False,False,FOR_SALE,349900.0,4398620000,True,False,False,USD,USA,272500.0,2.5,acres,False,,,,,,,,,,,,
339780178,ForSale,New Construction,https://photos.zillowstatic.com/fp/b43fb8bfbbb94c841c71326bf05973a2-p_e.jpg,True,/homedetails/7501-W-Natalie-Dr-Bloomington-IN-47404/339780178_zpid/,FOR_SALE,New construction,"$325,000",$325K,"7501 W Natalie Dr, Bloomington, IN 47404",4,2.0,1912,False,False,ForSale,New Construction,False,True,False,False,True,False,False,NEW_CONSTRUCTION,False,False,Listing provided by IRMLS,Tracee Lutes,RE/MAX Acclaimed Properties,1812973000,39.222057,-86.63747,339780178,7501 W Natalie Dr,47404,Bloomington,IN,39.222057,-86.63747,325000.0,2.0,4.0,1912.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,,False,False,FOR_SALE,325000.0,1812973000,True,False,False,USD,USA,1900.0,10018.800000000001,sqft,False,3D_HOME,3D Tour,,,,,,True,BUILDER_SPEC,,,
94518095,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ffcb4548091ef364c7810612117f4638-p_e.jpg,True,/homedetails/1583-W-Edinburgh-Bnd-Bloomington-IN-47404/94518095_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"1583 W Edinburgh Bnd, Bloomington, IN 47404",3,2.0,1236,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by IRMLS,Pilar Taylor,The Indiana Team LLC,2761979000,39.122902,-86.55053,94518095,1583 W Edinburgh Bnd,47404,Bloomington,IN,39.122902,-86.55053,285000.0,2.0,3.0,1236.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,277400.0,1650.0,True,False,False,FOR_SALE,285000.0,2761979000,True,False,False,USD,USA,237300.0,8712.0,sqft,False,3D_HOME,3D Tour,,,,,,,,,,
94519664,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9c4eae89372d5e0608736a353f7a589d-p_e.jpg,True,/homedetails/913-Timothy-Ct-Bloomington-IN-47403/94519664_zpid/,FOR_SALE,House for sale,"$235,000",$235K,"913 Timothy Ct, Bloomington, IN 47403",3,2.0,1376,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Jason Millican,Jason Millican Group,2058139000,39.156433,-86.55729,94519664,913 Timothy Ct,47403,Bloomington,IN,39.156433,-86.55729,235000.0,2.0,3.0,1376.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,229200.0,1650.0,True,False,False,FOR_SALE,235000.0,2058139000,True,False,False,USD,USA,244900.0,7405.200000000001,sqft,False,,,,,,,,,,,,
85576559,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/29fc34abe5f33792eb968642c84724c3-p_e.jpg,True,/homedetails/821-W-Winding-Way-Bloomington-IN-47404/85576559_zpid/,FOR_SALE,House for sale,"$220,000",$220K,"821 W Winding Way, Bloomington, IN 47404",3,1.0,904,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Chris Nguyen,Century 21 Scheetz - Bloomington,1649417000,39.19786,-86.54294,85576559,821 W Winding Way,47404,Bloomington,IN,39.19786,-86.54294,220000.0,1.0,3.0,904.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,214400.0,1749.0,True,False,False,FOR_SALE,220000.0,1649417000,True,False,False,USD,USA,192500.0,9583.2,sqft,False,,,,,,,,,,,,
102879001,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c9571ccde3fe7b7e69931bcc4eb26f0e-p_e.jpg,True,/homedetails/3013-S-Stratford-Dr-Bloomington-IN-47401/102879001_zpid/,FOR_SALE,House for sale,"$460,000",$460K,"3013 S Stratford Dr, Bloomington, IN 47401",3,3.0,2147,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Ajmal W Safi,RE/MAX Acclaimed Properties,1379508000,39.13654,-86.50919,102879001,3013 S Stratford Dr,47401,Bloomington,IN,39.13654,-86.50919,460000.0,3.0,3.0,2147.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,449700.0,2028.0,True,False,False,FOR_SALE,460000.0,1379508000,True,False,False,USD,USA,329500.0,0.36,acres,False,,,,,,,,,,,,
211072620,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ca90908624a8f6b63367ecf71aea54b-p_e.jpg,True,/homedetails/3453-S-Wickens-St-Bloomington-IN-47403/211072620_zpid/,FOR_SALE,House for sale,"$450,000",$450K,"3453 S Wickens St, Bloomington, IN 47403",4,4.0,3652,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by IRMLS,Tracee Lutes,RE/MAX Acclaimed Properties,1313661000,39.130135,-86.551636,211072620,3453 S Wickens St,47403,Bloomington,IN,39.130135,-86.551636,450000.0,4.0,4.0,3652.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,441500.0,2400.0,True,False,False,FOR_SALE,450000.0,1313661000,True,False,False,USD,USA,466800.0,8712.0,sqft,False,3D_HOME,3D Tour,,,,,,,,,,
102880557,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/af387640dae90296bf521f9aaa8fb9d4-p_e.jpg,True,/homedetails/1101-S-Madison-St-Bloomington-IN-47401/102880557_zpid/,FOR_SALE,House for sale,"$390,000",$390K,"1101 S Madison St, Bloomington, IN 47401",3,3.0,2118,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Janie Ackerman,Griffin Realty Holdings LLC,3802766000,39.155457,-86.53729,102880557,1101 S Madison St,47401,Bloomington,IN,39.155457,-86.53729,390000.0,3.0,3.0,2118.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,False,False,FOR_SALE,390000.0,3802766000,True,False,False,USD,USA,376700.0,8712.0,sqft,False,PRICE_REDUCTION,"$19,900 (Mar 2)",1709366400000.0,"$19,900 (Mar 2)",-19900.0,,,,,,,
2061090531,ForSale,New Construction,https://photos.zillowstatic.com/fp/38a396d89868d48f79a78d9bad73b379-p_e.jpg,True,/homedetails/4285-N-Hull-Dr-Bloomington-IN-47404/2061090531_zpid/,FOR_SALE,New construction,"$471,000",$471K,"4285 N Hull Dr, Bloomington, IN 47404",4,4.0,2555,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,Listing provided by IRMLS,Holland Nightenhelser,Jason Millican Group,1380342000,39.21428,-86.58108,2061090531,4285 N Hull Dr,47404,Bloomington,IN,39.21428,-86.58108,471000.0,4.0,4.0,2555.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,469300.0,2470.0,,False,False,FOR_SALE,471000.0,1380342000,True,False,False,USD,USA,,9147.6,sqft,False,,,,,,,,True,BUILDER_SPEC,Wininger Construction,,
246896670,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f78c6512805571147300ca127b19ebf0-p_e.jpg,True,/homedetails/5274-N-Filbert-Dr-Bloomington-IN-47404/246896670_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"5274 N Filbert Dr, Bloomington, IN 47404",5,3.0,2781,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Laura Beatty,Century 21 Scheetz - Bloomington,1632058000,39.225906,-86.59813,246896670,5274 N Filbert Dr,47404,Bloomington,IN,39.225906,-86.59813,435000.0,3.0,5.0,2781.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,False,False,FOR_SALE,435000.0,1632058000,True,False,False,USD,USA,418600.0,0.36,acres,False,,,,,,,,,,,,
85577505,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9562c48dfe267b488b5ddce03f07360e-p_e.jpg,True,/homedetails/829-W-Rosewood-Dr-Bloomington-IN-47404/85577505_zpid/,FOR_SALE,House for sale,"$369,900",$370K,"829 W Rosewood Dr, Bloomington, IN 47404",4,3.0,2446,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Heather Neidigh-Groves,Sterling Real Estate,2676167000,39.20479,-86.54268,85577505,829 W Rosewood Dr,47404,Bloomington,IN,39.20479,-86.54268,369900.0,3.0,4.0,2446.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,355600.0,2650.0,True,False,False,FOR_SALE,369900.0,2676167000,True,False,False,USD,USA,215200.0,7405.200000000001,sqft,False,,,,,,,,,,,,
250157644,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/94bbf3b1879bc4156e8f5c1ef06e0ad2-p_e.jpg,True,/homedetails/5362-N-Andrea-Dr-Bloomington-IN-47404/250157644_zpid/,FOR_SALE,House for sale,"$447,500",$448K,"5362 N Andrea Dr, Bloomington, IN 47404",4,3.0,2999,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Kimberly Price,Brawley Real Estate,2003364000,39.22736,-86.59723,250157644,5362 N Andrea Dr,47404,Bloomington,IN,39.22736,-86.59723,447500.0,3.0,4.0,2999.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,439000.0,2470.0,True,False,False,FOR_SALE,447500.0,2003364000,True,False,False,USD,USA,437700.0,10454.4,sqft,False,,,,,,,,,,,,
85576804,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dd4deab6ead0e0c6c8238b180824999f-p_e.jpg,True,/homedetails/4008-N-Rosewood-Dr-Bloomington-IN-47404/85576804_zpid/,FOR_SALE,House for sale,"$424,900",$425K,"4008 N Rosewood Dr, Bloomington, IN 47404",4,2.0,2394,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by IRMLS,Aj Bowlen,RE/MAX Acclaimed Properties,1579996000,39.20619,-86.548645,85576804,4008 N Rosewood Dr,47404,Bloomington,IN,39.20619,-86.548645,424900.0,2.0,4.0,2394.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,414700.0,2605.0,True,False,False,FOR_SALE,424900.0,1579996000,True,False,False,USD,USA,331700.0,8276.4,sqft,False,3D_HOME,3D Tour,,,,,,,,,,
85575030,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8be2bfbc15ccb5392cef4823271fc1d-p_e.jpg,True,/homedetails/8390-N-Fox-Hollow-Rd-Bloomington-IN-47408/85575030_zpid/,FOR_SALE,House for sale,"$280,000",$280K,"8390 N Fox Hollow Rd, Bloomington, IN 47408",3,2.0,1372,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Juan Carlos Carrasquel Ccim,The JuanSells.com Realty Co,1105011000,39.287457,-86.51641,85575030,8390 N Fox Hollow Rd,47408,Bloomington,IN,39.287457,-86.51641,280000.0,2.0,3.0,1372.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,271600.0,1749.0,True,False,False,FOR_SALE,280000.0,1105011000,True,False,False,USD,USA,174700.0,0.72,acres,False,,,,,,,,,,,,
85581947,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/440e50ecada7b526a0efafa5f5dbcc56-p_e.jpg,True,/homedetails/508-W-Graham-Dr-Bloomington-IN-47403/85581947_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"508 W Graham Dr, Bloomington, IN 47403",2,2.0,2091,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Mike Avila,"Signature Realty Services, LLC",3131765000,39.14001,-86.53943,85581947,508 W Graham Dr,47403,Bloomington,IN,39.14001,-86.53943,249900.0,2.0,2.0,2091.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,241900.0,1893.0,True,False,False,FOR_SALE,249900.0,3131765000,True,False,False,USD,USA,226500.0,10018.800000000001,sqft,False,,,,,,,,,,,,
211076683,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/1054db6a8b0160c345dd6f9ed68d1d7e-p_e.jpg,True,/homedetails/228-S-Cave-Creek-Dr-Bloomington-IN-47403/211076683_zpid/,FOR_SALE,Foreclosure,"$439,900",$440K,"228 S Cave Creek Dr, Bloomington, IN 47403",4,3.0,3176,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Linda Dzierba,Dzierba Real Estate Services,2076633000,39.16072,-86.60095,211076683,228 S Cave Creek Dr,47403,Bloomington,IN,39.16072,-86.60095,439900.0,3.0,4.0,3176.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,2400.0,,False,False,FOR_SALE,439900.0,2076633000,True,False,False,USD,USA,476300.0,8712.0,sqft,False,,,,,,,,,,,True,
85584042,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ab8b331f69535a27056f5631502fceeb-p_e.jpg,True,/homedetails/1100-E-Benson-Ct-Bloomington-IN-47401/85584042_zpid/,FOR_SALE,House for sale,"$515,000",$515K,"1100 E Benson Ct, Bloomington, IN 47401",4,3.0,2223,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Michelle Fritch,Picket Fence Real Estate Co LLC,1758775000,39.121857,-86.52038,85584042,1100 E Benson Ct,47401,Bloomington,IN,39.121857,-86.52038,515000.0,3.0,4.0,2223.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,502400.0,2429.0,True,False,False,FOR_SALE,515000.0,1758775000,True,False,False,USD,USA,375800.0,0.81,acres,False,,,,,,,,,,,,
94519280,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fba1e9328bb19c0fa419741f519a0b8d-p_e.jpg,True,/homedetails/2615-S-Rockport-Rd-Bloomington-IN-47403/94519280_zpid/,FOR_SALE,House for sale,"$234,900",$235K,"2615 S Rockport Rd, Bloomington, IN 47403",2,1.0,826,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Betty Mullis,Bear Real Estate Sales,3281836000,39.139008,-86.54577,94519280,2615 S Rockport Rd,47403,Bloomington,IN,39.139008,-86.54577,234900.0,1.0,2.0,826.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,227600.0,1212.0,True,False,False,FOR_SALE,234900.0,3281836000,True,False,False,USD,USA,138500.0,8712.0,sqft,False,PRICE_REDUCTION,"$15,000 (Mar 21)",1711004400000.0,"$15,000 (Mar 21)",-15000.0,,,,,,,
85580197,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4f0f92462fa39ffc2af2d60fdbc4f4af-p_e.jpg,True,/homedetails/1215-S-Barnes-Dr-Bloomington-IN-47401/85580197_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"1215 S Barnes Dr, Bloomington, IN 47401",4,3.0,2182,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Pilar Taylor,The Indiana Team LLC,3998296000,39.15437,-86.46784,85580197,1215 S Barnes Dr,47401,Bloomington,IN,39.15437,-86.46784,475000.0,3.0,4.0,2182.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,471200.0,2858.0,True,False,False,FOR_SALE,475000.0,3998296000,True,False,False,USD,USA,460500.0,0.28,acres,False,,,,,,,,,,,,
85580768,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8187b2af9707f13318ef507b15a1422c-p_e.jpg,True,/homedetails/821-S-Cory-Ln-Bloomington-IN-47403/85580768_zpid/,FOR_SALE,House for sale,"$184,900",$185K,"821 S Cory Ln, Bloomington, IN 47403",2,2.0,1296,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Aj Bowlen,RE/MAX Acclaimed Properties,4602122000,39.158382,-86.55958,85580768,821 S Cory Ln,47403,Bloomington,IN,39.158382,-86.55958,184900.0,2.0,2.0,1296.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,176500.0,1700.0,True,False,False,FOR_SALE,184900.0,4602122000,True,False,False,USD,USA,149000.0,0.5,acres,False,,,,,,,,,,,,
